Time [s],Voltage [V],X-averaged cell temperature [K]
9564.46,3.6196,24.8
9565.462,3.6197,24.8
9566.539,3.6198,24.8
9567.455,3.6198,24.8
9568.458,3.6199,24.8
9569.474,3.6201,24.8
9570.476,3.6202,24.8
9571.476,3.6202,24.8
9572.469,3.6203,24.8
9573.472,3.6204,24.8
9574.471,3.6205,24.8
9575.464,3.6205,24.8
9576.47,3.6206,24.8
9577.537,3.6207,24.8
9578.463,3.6208,24.8
9579.471,3.6208,24.8
9580.47,3.6209,24.8
9581.459,3.6211,24.8
9582.466,3.6212,24.8
9583.455,3.6213,24.8
9584.456,3.6213,24.8
9585.464,3.6214,24.8
9586.454,3.6215,24.8
9587.456,3.6216,24.8
9588.459,3.6216,24.8
9589.478,3.6217,24.8
9590.479,3.6218,24.8
9591.5,3.6218,24.8
9592.474,3.6219,24.8
9593.474,3.6221,24.8
9594.544,3.6221,24.8
9595.47,3.6222,24.8
9596.472,3.6223,24.8
9597.489,3.6223,24.8
9598.471,3.6224,24.8
9599.472,3.6225,24.8
9600.464,3.6226,24.8
9601.467,3.6227,24.8
9602.466,3.6227,24.8
9603.456,3.6228,24.8
9604.459,3.6229,24.8
9605.458,3.6229,24.8
9606.477,3.6231,24.8
9607.479,3.6232,24.8
9608.45,3.6233,24.8
9609.471,3.6233,24.8
9610.474,3.6234,24.8
9611.539,3.6235,24.8
9612.469,3.6235,24.8
9613.471,3.6236,24.8
9614.459,3.6237,24.8
9615.464,3.6238,24.8
9616.466,3.6238,24.8
9617.458,3.6239,24.8
9618.463,3.6241,24.8
9619.466,3.6242,24.8
9620.456,3.6242,24.8
9621.464,3.6243,24.8
9622.466,3.6244,24.8
9623.457,3.6244,24.8
9624.461,3.6245,24.8
9625.459,3.6246,24.8
9626.478,3.6247,24.8
9627.458,3.6247,24.8
9628.503,3.6248,24.8
9629.476,3.6249,24.8
9630.454,3.6251,24.8
9631.477,3.6251,24.8
9632.471,3.6252,24.8
9633.475,3.6253,24.8
9634.465,3.6254,24.8
9635.464,3.6254,24.8
9636.47,3.6255,24.8
9637.461,3.6255,24.8
9638.465,3.6256,24.8
9639.471,3.6257,24.8
9640.461,3.6258,24.8
9641.464,3.6258,24.8
9642.468,3.6259,24.8
9643.458,3.6261,24.8
9644.461,3.6261,24.8
9645.509,3.6262,24.8
9646.479,3.6263,24.8
9647.454,3.6264,24.8
9648.542,3.6264,24.8
9649.474,3.6265,24.8
9650.476,3.6266,24.8
9651.465,3.6266,24.8
9652.466,3.6267,24.8
9653.469,3.6268,24.8
9654.459,3.6268,24.8
9655.465,3.6269,24.8
9656.464,3.6271,24.8
9657.478,3.6271,24.8
9658.457,3.6272,24.8
9659.481,3.6273,24.8
9660.472,3.6274,24.8
9661.476,3.6275,24.8
9662.545,3.6275,24.8
9663.468,3.6276,24.8
9664.473,3.6276,24.8
9665.496,3.6277,24.8
9666.465,3.6278,24.8
9667.47,3.6279,24.8
9668.46,3.6279,24.8
9669.464,3.6281,24.8
9670.469,3.6282,24.8
9671.46,3.6282,24.8
9672.465,3.6283,24.8
9673.469,3.6284,24.8
9674.461,3.6284,24.8
9675.462,3.6285,24.8
9676.503,3.6286,24.8
9677.455,3.6286,24.8
9678.459,3.6287,24.8
9679.52,3.6288,24.8
9680.48,3.629,24.8
9681.456,3.629,24.8
9682.476,3.6291,24.8
9683.476,3.6292,24.8
9684.478,3.6292,24.8
9685.471,3.6293,24.8
9686.474,3.6294,24.8
9687.475,3.6294,24.8
9688.468,3.6295,24.8
9689.472,3.6296,24.8
9690.47,3.6296,24.8
9691.465,3.6297,24.8
9692.467,3.6298,24.8
9693.478,3.63,24.8
9694.461,3.63,24.8
9695.461,3.6301,24.8
9696.521,3.6301,24.8
9697.455,3.6302,24.8
9698.46,3.6303,24.8
9699.477,3.6304,24.8
9700.456,3.6305,24.8
9701.459,3.6305,24.8
9702.474,3.6306,24.8
9703.48,3.6306,24.8
9704.456,3.6307,24.8
9705.471,3.6308,24.8
9706.474,3.6308,24.8
9707.474,3.631,24.8
9708.465,3.6311,24.8
9709.474,3.6311,24.8
9710.498,3.6312,24.8
9711.465,3.6313,24.8
9712.472,3.6313,24.8
9713.509,3.6314,24.8
9714.464,3.6315,24.8
9715.471,3.6315,24.8
9716.456,3.6316,24.8
9717.462,3.6317,24.8
9718.468,3.6318,24.8
9719.459,3.6318,24.8
9720.462,3.6318,24.8
9721.466,3.632,24.8
9722.456,3.6321,24.8
9723.462,3.6322,24.8
9724.463,3.6323,24.8
9725.48,3.6323,24.8
9726.458,3.6324,24.8
9727.456,3.6325,24.8
9728.478,3.6325,24.8
9729.457,3.6326,24.8
9730.5,3.6327,24.8
9731.474,3.6328,24.8
9732.475,3.6328,24.8
9733.538,3.633,24.8
9734.467,3.633,24.8
9735.468,3.6331,24.8
9736.459,3.6332,24.8
9737.458,3.6332,24.8
9738.462,3.6333,24.8
9739.479,3.6333,24.8
9740.457,3.6334,24.8
9741.455,3.6335,24.8
9742.472,3.6336,24.8
9743.475,3.6336,24.8
9744.464,3.6337,24.8
9745.466,3.6338,24.8
9746.469,3.6338,24.8
9747.53,3.634,24.8
9748.459,3.6341,24.8
9749.462,3.6341,24.8
9750.532,3.6342,24.8
9751.477,3.6342,24.8
9752.456,3.6343,24.8
9753.471,3.6344,24.8
9754.47,3.6344,24.8
9755.476,3.6345,24.8
9756.464,3.6346,24.8
9757.466,3.6347,24.8
9758.472,3.6347,24.8
9759.461,3.6347,24.8
9760.465,3.635,24.8
9761.468,3.635,24.8
9762.459,3.6351,24.8
9763.462,3.6351,24.8
9764.511,3.6352,24.8
9765.457,3.6353,24.8
9766.459,3.6353,24.8
9767.497,3.6354,24.8
9768.457,3.6355,24.8
9769.46,3.6355,24.8
9770.454,3.6356,24.8
9771.456,3.6357,24.8
9772.457,3.6357,24.8
9773.478,3.6358,24.8
9774.48,3.636,24.8
9775.479,3.636,24.8
9776.471,3.6361,24.8
9777.473,3.6362,24.8
9778.473,3.6362,24.8
9779.466,3.6363,24.8
9780.468,3.6363,24.8
9781.458,3.6364,24.8
9782.461,3.6365,24.8
9783.465,3.6366,24.8
9784.501,3.6366,24.8
9785.459,3.6367,24.8
9786.46,3.6367,24.8
9787.567,3.6368,24.8
9788.456,3.637,24.8
9789.46,3.637,24.8
9790.477,3.6371,24.8
9791.454,3.6372,24.8
9792.458,3.6372,24.8
9793.474,3.6373,24.8
9794.478,3.6373,24.8
9795.48,3.6374,24.8
9796.468,3.6375,24.8
9797.475,3.6375,24.8
9798.478,3.6376,24.8
9799.468,3.6377,24.8
9800.477,3.6377,24.8
9801.501,3.6378,24.8
9802.471,3.638,24.8
9803.479,3.638,24.8
9804.517,3.6381,24.8
9805.472,3.6382,24.8
9806.478,3.6382,24.8
9807.473,3.6383,24.8
9808.474,3.6384,24.8
9809.48,3.6384,24.8
9810.468,3.6385,24.8
9811.47,3.6386,24.8
9812.475,3.6386,24.8
9813.464,3.6387,24.8
9814.469,3.6388,24.8
9815.473,3.6388,24.8
9816.464,3.639,24.8
9817.465,3.6391,24.8
9818.489,3.6391,24.8
9819.457,3.6392,24.8
9820.458,3.6392,24.8
9821.523,3.6393,24.8
9822.474,3.6394,24.8
9823.475,3.6394,24.8
9824.491,3.6395,24.8
9825.467,3.6395,24.8
9826.471,3.6396,24.8
9827.463,3.6397,24.8
9828.469,3.6398,24.8
9829.471,3.6398,24.8
9830.464,3.64,24.8
9831.469,3.64,24.8
9832.47,3.6401,24.8
9833.462,3.6401,24.8
9834.466,3.6402,24.8
9835.489,3.6403,24.8
9836.458,3.6403,24.8
9837.459,3.6404,24.8
9838.53,3.6405,24.8
9839.478,3.6405,24.8
9840.479,3.6406,24.8
9841.543,3.6406,24.8
9842.472,3.6407,24.8
9843.476,3.6409,24.8
9844.49,3.6409,24.8
9845.467,3.641,24.8
9846.471,3.6411,24.8
9847.462,3.6412,24.8
9848.463,3.6412,24.8
9849.467,3.6413,24.8
9850.457,3.6413,24.8
9851.462,3.6414,24.8
9852.466,3.6414,24.8
9853.457,3.6415,24.8
9854.461,3.6416,24.8
9855.463,3.6416,24.8
9856.455,3.6417,24.8
9857.458,3.6419,24.8
9858.478,3.6419,24.8
9859.478,3.642,24.8
9860.479,3.642,24.8
9861.437,3.6421,24.8
9862.474,3.6422,24.8
9863.477,3.6422,24.8
9864.547,3.6423,24.8
9865.474,3.6424,24.8
9866.477,3.6424,24.8
9867.471,3.6425,24.8
9868.476,3.6426,24.8
9869.48,3.6426,24.8
9870.473,3.6427,24.8
9871.476,3.6427,24.8
9872.477,3.6429,24.8
9873.468,3.6429,24.8
9874.471,3.643,24.8
9875.472,3.6431,24.8
9876.467,3.6431,24.8
9877.471,3.6432,24.8
9878.491,3.6432,24.8
9879.466,3.6433,24.8
9880.47,3.6434,24.8
9881.498,3.6435,24.8
9882.464,3.6435,24.8
9883.467,3.6436,24.8
9884.572,3.6436,24.8
9885.459,3.6437,24.8
9886.463,3.6439,24.8
9887.477,3.6439,24.8
9888.456,3.644,24.8
9889.459,3.644,24.8
9890.474,3.6441,24.8
9891.454,3.6442,24.8
9892.479,3.6442,24.8
9893.467,3.6443,24.8
9894.47,3.6443,24.8
9895.493,3.6444,24.8
9896.459,3.6445,24.8
9897.463,3.6445,24.8
9898.534,3.6446,24.8
9899.455,3.6447,24.8
9900.457,3.6447,24.8
9901.496,3.6449,24.8
9902.472,3.6449,24.8
9903.474,3.645,24.8
9904.466,3.645,24.8
9905.465,3.6451,24.8
9906.469,3.6452,24.8
9907.458,3.6452,24.8
9908.465,3.6453,24.8
9909.469,3.6453,24.8
9910.46,3.6454,24.8
9911.461,3.6454,24.8
9912.46,3.6455,24.8
9913.455,3.6456,24.8
9914.457,3.6457,24.8
9915.5,3.6457,24.8
9916.475,3.6459,24.8
9917.477,3.646,24.8
9918.45,3.646,24.8
9919.475,3.6461,24.8
9920.478,3.6461,24.8
9921.473,3.6462,24.8
9922.472,3.6463,24.8
9923.472,3.6463,24.8
9924.464,3.6464,24.8
9925.466,3.6464,24.8
9926.466,3.6465,24.8
9927.46,3.6466,24.8
9928.464,3.6466,24.8
9929.454,3.6467,24.8
9930.46,3.6469,24.8
9931.465,3.6469,24.8
9932.531,3.647,24.8
9933.458,3.647,24.8
9934.461,3.6471,24.8
9935.455,3.6471,24.8
9936.481,3.6472,24.8
9937.458,3.6473,24.8
9938.476,3.6473,24.8
9939.454,3.6474,24.8
9940.459,3.6474,24.8
9941.475,3.6475,24.8
9942.456,3.6476,24.8
9943.46,3.6476,24.8
9944.477,3.6477,24.8
9945.457,3.6477,24.8
9946.456,3.6479,24.8
9947.476,3.648,24.8
9948.457,3.648,24.8
9949.482,3.6481,24.8
9950.479,3.6481,24.8
9951.458,3.6482,24.8
9952.472,3.6483,24.8
9953.478,3.6484,24.8
9954.454,3.6484,24.8
9955.496,3.6484,24.8
9956.475,3.6485,24.8
9957.479,3.6486,24.8
9958.506,3.6486,24.8
9959.474,3.6487,24.8
9960.479,3.6489,24.8
9961.472,3.6489,24.8
9962.473,3.649,24.8
9963.478,3.649,24.8
9964.467,3.6491,24.8
9965.47,3.6491,24.8
9966.473,3.6492,24.8
9967.463,3.6493,24.8
9968.468,3.6493,24.8
9969.465,3.6494,24.8
9970.458,3.6494,24.8
9971.462,3.6495,24.8
9972.473,3.6496,24.8
9973.478,3.6496,24.8
9974.455,3.6497,24.8
9975.566,3.6499,24.8
9976.474,3.6499,24.8
9977.479,3.65,24.8
9978.485,3.65,24.8
9979.476,3.6501,24.8
9980.478,3.6501,24.8
9981.47,3.6502,24.8
9982.471,3.6503,24.8
9983.472,3.6503,24.8
9984.459,3.6504,24.8
9985.466,3.6504,24.8
9986.465,3.6505,24.8
9987.456,3.6506,24.8
9988.462,3.6506,24.8
9989.458,3.6507,24.8
9990.477,3.6509,24.8
9991.456,3.6509,24.8
9992.503,3.6509,24.8
9993.469,3.651,24.8
9994.472,3.6511,24.8
9995.463,3.6511,24.8
9996.46,3.6512,24.8
9997.464,3.6513,24.8
9998.57,3.6513,24.8
9999.454,3.6514,24.8
10000.458,3.6514,24.8
10001.477,3.6515,24.8
10002.473,3.6516,24.8
10003.477,3.6516,24.8
10004.466,3.6517,24.8
10005.469,3.6517,24.8
10006.472,3.6519,24.8
10007.461,3.652,24.8
10008.462,3.652,24.8
10009.467,3.6521,24.8
10010.457,3.6521,24.8
10011.457,3.6522,24.8
10012.484,3.6523,24.8
10013.475,3.6523,24.8
10014.477,3.6524,24.8
10015.465,3.6524,24.8
10016.473,3.6525,24.8
10017.476,3.6525,24.8
10018.501,3.6526,24.8
10019.472,3.6528,24.8
10020.475,3.6528,24.8
10021.451,3.6529,24.8
10022.466,3.653,24.8
10023.466,3.653,24.8
10024.46,3.6531,24.8
10025.462,3.6531,24.8
10026.463,3.6532,24.8
10027.454,3.6532,24.8
10028.459,3.6533,24.8
10029.46,3.6534,24.8
10030.48,3.6534,24.8
10031.455,3.6535,24.8
10032.455,3.6536,24.8
10033.477,3.6536,24.8
10034.478,3.6538,24.8
10035.469,3.6538,24.8
10036.47,3.6539,24.8
10037.468,3.6539,24.8
10038.512,3.654,24.8
10039.463,3.6541,24.8
10040.464,3.6541,24.8
10041.505,3.6542,24.8
10042.457,3.6543,24.8
10043.457,3.6543,24.8
10044.468,3.6543,24.8
10045.476,3.6544,24.8
10046.454,3.6545,24.8
10047.469,3.6545,24.8
10048.474,3.6546,24.8
10049.477,3.6548,24.8
10050.465,3.6548,24.8
10051.469,3.6549,24.8
10052.47,3.6549,24.8
10053.458,3.655,24.8
10054.46,3.655,24.8
10055.46,3.6551,24.8
10056.476,3.6551,24.8
10057.48,3.6552,24.8
10058.452,3.6553,24.8
10059.471,3.6554,24.8
10060.475,3.6554,24.8
10061.515,3.6554,24.8
10062.467,3.6555,24.8
10063.471,3.6556,24.8
10064.458,3.6558,24.8
10065.462,3.6558,24.8
10066.464,3.6558,24.8
10067.478,3.6559,24.8
10068.477,3.656,24.8
10069.454,3.656,24.8
10070.469,3.6561,24.8
10071.474,3.6562,24.8
10072.476,3.6562,24.8
10073.467,3.6563,24.8
10074.472,3.6563,24.8
10075.467,3.6564,24.8
10076.465,3.6564,24.8
10077.469,3.6565,24.8
10078.511,3.6566,24.8
10079.464,3.6566,24.8
10080.468,3.6568,24.8
10081.487,3.6568,24.8
10082.462,3.6569,24.8
10083.466,3.6569,24.8
10084.459,3.657,24.8
10085.461,3.657,24.8
10086.463,3.6571,24.8
10087.48,3.6572,24.8
10088.461,3.6572,24.8
10089.464,3.6573,24.8
10090.455,3.6574,24.8
10091.46,3.6575,24.8
10092.486,3.6575,24.8
10093.481,3.6575,24.8
10094.46,3.6576,24.8
10095.499,3.6578,24.8
10096.477,3.6578,24.8
10097.46,3.6579,24.8
10098.462,3.6579,24.8
10099.454,3.658,24.8
10100.462,3.6581,24.8
10101.479,3.6581,24.8
10102.477,3.6582,24.8
10103.456,3.6582,24.8
10104.469,3.6583,24.8
10105.473,3.6584,24.8
10106.48,3.6584,24.8
10107.469,3.6585,24.8
10108.474,3.6585,24.8
10109.481,3.6586,24.9
10110.472,3.6586,24.9
10111.472,3.6588,24.9
10112.47,3.6588,24.9
10113.466,3.6589,24.9
10114.468,3.659,24.9
10115.507,3.659,24.9
10116.463,3.6591,24.9
10117.468,3.6591,24.9
10118.556,3.6592,24.9
10119.466,3.6593,24.9
10120.465,3.6593,24.9
10121.519,3.6594,24.9
10122.461,3.6594,24.9
10123.461,3.6595,24.9
10124.455,3.6595,24.9
10125.455,3.6596,24.9
10126.455,3.6598,24.9
10127.473,3.6598,24.9
10128.454,3.6599,24.9
10129.455,3.66,24.9
10130.475,3.66,24.9
10131.479,3.66,24.9
10132.48,3.6601,24.9
10133.475,3.6602,24.9
10134.479,3.6603,24.9
10135.475,3.6603,24.9
10136.473,3.6604,24.9
10137.48,3.6604,24.9
10138.521,3.6605,24.9
10139.471,3.6605,24.9
10140.473,3.6606,24.9
10141.536,3.6606,24.9
10142.466,3.6608,24.9
10143.47,3.6609,24.9
10144.444,3.6609,24.9
10145.466,3.661,24.9
10146.467,3.661,24.9
10147.459,3.6611,24.9
10148.462,3.6611,24.9
10149.464,3.6612,24.9
10150.479,3.6613,24.9
10151.458,3.6613,24.9
10152.46,3.6614,24.9
10153.476,3.6614,24.9
10154.455,3.6615,24.9
10155.48,3.6616,24.9
10156.47,3.6618,24.9
10157.479,3.6618,24.9
10158.478,3.6618,24.9
10159.469,3.6619,24.9
10160.47,3.662,24.9
10161.52,3.662,24.9
10162.458,3.6621,24.9
10163.463,3.6621,24.9
10164.502,3.6622,24.9
10165.481,3.6623,24.9
10166.459,3.6623,24.9
10167.528,3.6623,24.9
10168.476,3.6624,24.9
10169.455,3.6625,24.9
10170.471,3.6625,24.9
10171.471,3.6626,24.9
10172.478,3.6626,24.9
10173.467,3.6628,24.9
10174.469,3.6629,24.9
10175.473,3.6629,24.9
10176.464,3.663,24.9
10177.468,3.663,24.9
10178.468,3.6631,24.9
10179.463,3.6631,24.9
10180.468,3.6632,24.9
10181.513,3.6632,24.9
10182.461,3.6633,24.9
10183.465,3.6634,24.9
10184.494,3.6634,24.9
10185.459,3.6635,24.9
10186.462,3.6636,24.9
10187.463,3.6636,24.9
10188.457,3.6638,24.9
10189.46,3.6639,24.9
10190.479,3.6639,24.9
10191.457,3.664,24.9
10192.459,3.664,24.9
10193.477,3.6641,24.9
10194.455,3.6641,24.9
10195.456,3.6642,24.9
10196.475,3.6642,24.9
10197.479,3.6643,24.9
10198.481,3.6644,24.9
10199.475,3.6644,24.9
10200.476,3.6645,24.9
10201.501,3.6645,24.9
10202.472,3.6647,24.9
10203.475,3.6648,24.9
10204.483,3.6648,24.9
10205.467,3.6649,24.9
10206.468,3.6649,24.9
10207.475,3.665,24.9
10208.467,3.665,24.9
10209.471,3.6651,24.9
10210.488,3.6652,24.9
10211.461,3.6652,24.9
10212.465,3.6653,24.9
10213.454,3.6653,24.9
10214.456,3.6654,24.9
10215.459,3.6655,24.9
10216.475,3.6655,24.9
10217.456,3.6657,24.9
10218.46,3.6658,24.9
10219.476,3.6658,24.9
10220.479,3.6658,24.9
10221.454,3.6659,24.9
10222.473,3.666,24.9
10223.476,3.666,24.9
10224.503,3.6661,24.9
10225.466,3.6661,24.9
10226.472,3.6662,24.9
10227.483,3.6662,24.9
10228.47,3.6663,24.9
10229.473,3.6664,24.9
10230.513,3.6664,24.9
10231.469,3.6665,24.9
10232.47,3.6667,24.9
10233.461,3.6667,24.9
10234.462,3.6668,24.9
10235.464,3.6668,24.9
10236.454,3.6669,24.9
10237.459,3.6669,24.9
10238.462,3.667,24.9
10239.455,3.667,24.9
10240.46,3.6671,24.9
10241.457,3.6672,24.9
10242.478,3.6672,24.9
10243.456,3.6673,24.9
10244.471,3.6673,24.9
10245.474,3.6674,24.9
10246.478,3.6674,24.9
10247.545,3.6675,24.9
10248.469,3.6677,24.9
10249.474,3.6677,24.9
10250.487,3.6678,24.9
10251.463,3.6678,24.9
10252.47,3.6679,24.9
10253.46,3.668,24.9
10254.46,3.668,24.9
10255.466,3.6681,24.9
10256.456,3.6681,24.9
10257.458,3.6682,24.9
10258.46,3.6682,24.9
10259.477,3.6683,24.9
10260.457,3.6684,24.9
10261.48,3.6684,24.9
10262.473,3.6685,24.9
10263.479,3.6685,24.9
10264.451,3.6687,24.9
10265.47,3.6688,24.9
10266.474,3.6688,24.9
10267.565,3.6689,24.9
10268.466,3.6689,24.9
10269.473,3.669,24.9
10270.466,3.6691,24.9
10271.464,3.6691,24.9
10272.468,3.6692,24.9
10273.458,3.6692,24.9
10274.461,3.6692,24.9
10275.465,3.6693,24.9
10276.456,3.6694,24.9
10277.458,3.6695,24.9
10278.463,3.6697,24.9
10279.457,3.6697,24.9
10280.457,3.6698,24.9
10281.485,3.6698,24.9
10282.455,3.6698,24.9
10283.458,3.6699,24.9
10284.455,3.67,24.9
10285.479,3.67,24.9
10286.455,3.6701,24.9
10287.572,3.6701,24.9
10288.48,3.6702,24.9
10289.457,3.6702,24.9
10290.535,3.6703,24.9
10291.455,3.6704,24.9
10292.459,3.6704,24.9
10293.475,3.6705,24.9
10294.455,3.6707,24.9
10295.457,3.6707,24.9
10296.473,3.6708,24.9
10297.48,3.6708,24.9
10298.456,3.6709,24.9
10299.475,3.6709,24.9
10300.455,3.671,24.9
10301.477,3.6711,24.9
10302.475,3.6711,24.9
10303.455,3.6712,24.9
10304.521,3.6712,24.9
10305.473,3.6713,24.9
10306.479,3.6713,24.9
10307.482,3.6714,24.9
10308.474,3.6715,24.9
10309.479,3.6715,24.9
10310.471,3.6717,24.9
10311.472,3.6717,24.9
10312.475,3.6718,24.9
10313.463,3.6719,24.9
10314.466,3.6719,24.9
10315.47,3.672,24.9
10316.459,3.672,24.9
10317.461,3.6721,24.9
10318.465,3.6722,24.9
10319.479,3.6722,24.9
10320.459,3.6723,24.9
10321.46,3.6723,24.9
10322.477,3.6724,24.9
10323.454,3.6724,24.9
10324.482,3.6725,24.9
10325.471,3.6727,24.9
10326.476,3.6727,24.9
10327.456,3.6728,24.9
10328.47,3.6728,24.9
10329.475,3.6729,24.9
10330.571,3.673,24.9
10331.467,3.673,24.9
10332.473,3.6731,24.9
10333.459,3.6731,24.9
10334.465,3.6732,24.9
10335.469,3.6732,24.9
10336.462,3.6733,24.9
10337.462,3.6733,24.9
10338.469,3.6734,24.9
10339.459,3.6735,24.9
10340.462,3.6735,24.9
10341.466,3.6737,24.9
10342.457,3.6737,24.9
10343.462,3.6738,24.9
10344.463,3.6739,24.9
10345.457,3.6739,24.9
10346.461,3.674,24.9
10347.482,3.674,24.9
10348.48,3.6741,24.9
10349.458,3.6741,24.9
10350.488,3.6742,24.9
10351.473,3.6743,24.9
10352.479,3.6743,24.9
10353.539,3.6744,24.9
10354.469,3.6744,24.9
10355.475,3.6745,24.9
10356.464,3.6745,24.9
10357.461,3.6747,24.9
10358.468,3.6748,24.9
10359.456,3.6748,24.9
10360.456,3.6749,24.9
10361.46,3.675,24.9
10362.476,3.675,24.9
10363.479,3.6751,24.9
10364.455,3.6751,24.9
10365.475,3.6752,24.9
10366.476,3.6752,24.9
10367.474,3.6753,24.9
10368.47,3.6753,24.9
10369.471,3.6754,24.9
10370.521,3.6755,24.9
10371.464,3.6755,24.9
10372.465,3.6757,24.9
10373.545,3.6757,24.9
10374.458,3.6758,24.9
10375.462,3.6759,24.9
10376.578,3.6759,24.9
10377.454,3.676,24.9
10378.459,3.676,24.9
10379.487,3.6761,24.9
10380.478,3.6762,24.9
10381.48,3.6762,24.9
10382.471,3.6763,24.9
10383.473,3.6763,24.9
10384.474,3.6764,24.9
10385.464,3.6764,24.9
10386.467,3.6766,24.9
10387.47,3.6767,24.9
10388.465,3.6767,24.9
10389.468,3.6768,24.9
10390.468,3.6769,24.9
10391.463,3.6769,24.9
10392.465,3.677,24.9
10393.464,3.677,24.9
10394.461,3.6771,24.9
10395.463,3.6771,24.9
10396.513,3.6772,24.9
10397.456,3.6773,24.9
10398.458,3.6773,24.9
10399.491,3.6774,24.9
10400.479,3.6774,24.9
10401.478,3.6776,24.9
10402.51,3.6777,24.9
10403.47,3.6777,24.9
10404.47,3.6778,24.9
10405.459,3.6778,24.9
10406.463,3.6779,24.9
10407.463,3.678,24.9
10408.454,3.678,24.9
10409.458,3.6781,24.9
10410.46,3.6781,24.9
10411.474,3.6782,24.9
10412.479,3.6782,24.9
10413.455,3.6783,24.9
10414.47,3.6784,24.9
10415.474,3.6784,24.9
10416.475,3.6786,24.9
10417.465,3.6787,24.9
10418.473,3.6787,24.9
10419.471,3.6788,24.9
10420.464,3.6788,24.9
10421.468,3.6789,24.9
10422.52,3.6789,24.9
10423.46,3.679,24.9
10424.463,3.679,24.9
10425.486,3.6791,24.9
10426.457,3.6791,24.9
10427.46,3.6792,24.9
10428.528,3.6792,24.9
10429.458,3.6793,24.9
10430.459,3.6794,24.9
10431.537,3.6794,24.9
10432.476,3.6796,24.9
10433.477,3.6797,24.9
10434.517,3.6797,24.9
10435.47,3.6798,24.9
10436.471,3.6798,24.9
10437.464,3.6799,24.9
10438.465,3.68,24.9
10439.469,3.68,24.9
10440.462,3.6801,24.9
10441.465,3.6801,24.9
10442.47,3.6802,24.9
10443.461,3.6802,24.9
10444.465,3.6803,24.9
10445.468,3.6803,24.9
10446.459,3.6804,24.9
10447.462,3.6806,24.9
10448.466,3.6807,24.9
10449.458,3.6807,24.9
10450.458,3.6807,24.9
10451.461,3.6808,24.9
10452.478,3.6809,24.9
10453.479,3.6809,24.9
10454.481,3.681,24.9
10455.471,3.6811,24.9
10456.475,3.6811,24.9
10457.48,3.6812,24.9
10458.473,3.6812,24.9
10459.474,3.6813,24.9
10460.476,3.6813,24.9
10461.47,3.6814,24.9
10462.474,3.6816,24.9
10463.499,3.6817,24.9
10464.472,3.6817,24.9
10465.475,3.6817,24.9
10466.524,3.6818,24.9
10467.472,3.6819,24.9
10468.473,3.6819,24.9
10469.537,3.6819,24.9
10470.468,3.682,24.9
10471.47,3.6821,24.9
10472.545,3.6821,24.9
10473.464,3.6822,24.9
10474.47,3.6822,24.9
10475.458,3.6823,24.9
10476.466,3.6824,24.9
10477.469,3.6824,24.9
10478.462,3.6826,24.9
10479.466,3.6826,24.9
10480.469,3.6827,24.9
10481.46,3.6828,24.9
10482.461,3.6828,24.9
10483.466,3.6829,24.9
10484.454,3.6829,24.9
10485.461,3.683,24.9
10486.466,3.6831,24.9
10487.457,3.6831,24.9
10488.465,3.6832,24.9
10489.468,3.6832,24.9
10490.461,3.6833,24.9
10491.468,3.6834,24.9
10492.469,3.6834,24.9
10493.462,3.6836,24.9
10494.467,3.6836,24.9
10495.453,3.6837,24.9
10496.464,3.6838,24.9
10497.47,3.6838,24.9
10498.507,3.6839,24.9
10499.47,3.6839,24.9
10500.476,3.684,24.9
10501.534,3.6841,24.9
10502.474,3.6841,24.9
10503.476,3.6842,24.9
10504.545,3.6842,24.9
10505.473,3.6843,24.9
10506.477,3.6844,24.9
10507.472,3.6844,24.9
10508.476,3.6846,24.9
10509.457,3.6846,24.9
10510.473,3.6847,24.9
10511.455,3.6848,24.9
10512.459,3.6848,24.9
10513.477,3.6849,24.9
10514.458,3.6849,24.9
10515.458,3.685,24.9
10516.479,3.6851,24.9
10517.46,3.6851,24.9
10518.465,3.6851,24.9
10519.455,3.6852,24.9
10520.463,3.6853,24.9
10521.53,3.6853,24.9
10522.456,3.6854,24.9
10523.462,3.6856,24.9
10524.518,3.6856,24.9
10525.457,3.6857,24.9
10526.461,3.6857,24.9
10527.48,3.6858,24.9
10528.462,3.6859,24.9
10529.467,3.6859,24.9
10530.475,3.686,24.9
10531.464,3.686,24.9
10532.468,3.6861,24.9
10533.465,3.6861,24.9
10534.467,3.6862,24.9
10535.473,3.6863,24.9
10536.465,3.6863,24.9
10537.471,3.6864,24.9
10538.48,3.6864,24.9
10539.47,3.6866,24.9
10540.476,3.6867,24.9
10541.481,3.6867,24.9
10542.472,3.6868,24.9
10543.476,3.6868,24.9
10544.454,3.6869,24.9
10545.472,3.687,24.9
10546.477,3.687,24.9
10547.481,3.6871,24.9
10548.474,3.6871,24.9
10549.454,3.6872,24.9
10550.508,3.6872,24.9
10551.478,3.6873,24.9
10552.459,3.6874,24.9
10553.474,3.6874,24.9
10554.455,3.6876,24.9
10555.463,3.6876,24.9
10556.549,3.6877,24.9
10557.461,3.6878,24.9
10558.466,3.6878,24.9
10559.543,3.6879,24.9
10560.462,3.6879,24.9
10561.467,3.688,24.9
10562.464,3.6881,24.9
10563.465,3.6881,24.9
10564.469,3.6882,24.9
10565.465,3.6883,24.9
10566.465,3.6883,24.9
10567.47,3.6885,24.9
10568.463,3.6885,24.9
